00:26:21.536:DEBUG:exported 50 documents: (ranks 981-1030)
00:26:21.536:DEBUG:exporter: got next (rank 1031), qsize 4, len(players) = 0
00:26:21.536:DEBUG:exporter: got next (rank 1032), qsize 3, len(players) = 1
00:26:21.537:DEBUG:exporter: got next (rank 1033), qsize 2, len(players) = 2
00:26:21.537:DEBUG:exporter: got next (rank 1034), qsize 1, len(players) = 3
00:26:21.537:DEBUG:exporter: got next (rank 1035), qsize 0, len(players) = 4
00:26:21.579:DEBUG:exporter: got next (rank 1036), qsize 1, len(players) = 5
00:26:21.579:DEBUG:exporter: got next (rank 1037), qsize 0, len(players) = 6
00:26:21.628:DEBUG:exporter: got next (rank 1038), qsize 3, len(players) = 7
00:26:21.628:DEBUG:exporter: got next (rank 1039), qsize 2, len(players) = 8
00:26:21.628:DEBUG:exporter: got next (rank 1040), qsize 1, len(players) = 9
00:26:21.629:DEBUG:exporter: got next (rank 1041), qsize 0, len(players) = 10
00:26:21.678:DEBUG:exporter: got next (rank 1042), qsize 1, len(players) = 11
00:26:21.679:DEBUG:exporter: got next (rank 1043), qsize 0, len(players) = 12
00:26:21.724:DEBUG:exporter: got next (rank 1044), qsize 0, len(players) = 13
00:26:21.781:DEBUG:exporter: got next (rank 1045), qsize 0, len(players) = 14
00:26:21.878:DEBUG:exporter: got next (rank 1046), qsize 0, len(players) = 15
00:26:21.926:DEBUG:exporter: got next (rank 1047), qsize 1, len(players) = 16
00:26:21.927:DEBUG:exporter: got next (rank 1048), qsize 0, len(players) = 17
00:26:21.982:DEBUG:exporter: got next (rank 1049), qsize 4, len(players) = 18
00:26:21.983:DEBUG:exporter: got next (rank 1050), qsize 3, len(players) = 19
00:26:21.983:DEBUG:exporter: got next (rank 1051), qsize 2, len(players) = 20
00:26:21.983:DEBUG:exporter: got next (rank 1052), qsize 1, len(players) = 21
00:26:21.983:DEBUG:exporter: got next (rank 1053), qsize 0, len(players) = 22
00:26:22.115:DEBUG:exporter: got next (rank 1054), qsize 3, len(players) = 23
00:26:22.115:DEBUG:exporter: got next (rank 1055), qsize 2, len(players) = 24
00:26:22.115:DEBUG:exporter: got next (rank 1056), qsize 1, len(players) = 25
00:26:22.116:DEBUG:exporter: got next (rank 1057), qsize 0, len(players) = 26
00:26:22.125:DEBUG:exporter: got next (rank 1058), qsize 2, len(players) = 27
00:26:22.125:DEBUG:exporter: got next (rank 1059), qsize 1, len(players) = 28
00:26:22.125:DEBUG:exporter: got next (rank 1060), qsize 0, len(players) = 29
00:26:22.180:DEBUG:exporter: got next (rank 1061), qsize 0, len(players) = 30
00:26:22.274:DEBUG:exporter: got next (rank 1062), qsize 0, len(players) = 31
00:26:22.328:DEBUG:exporter: got next (rank 1063), qsize 0, len(players) = 32
00:26:22.375:DEBUG:exporter: got next (rank 1064), qsize 1, len(players) = 33
00:26:22.376:DEBUG:exporter: got next (rank 1065), qsize 0, len(players) = 34
00:26:22.436:DEBUG:exporter: got next (rank 1066), qsize 3, len(players) = 35
00:26:22.437:DEBUG:exporter: got next (rank 1067), qsize 2, len(players) = 36
00:26:22.437:DEBUG:exporter: got next (rank 1068), qsize 1, len(players) = 37
00:26:22.437:DEBUG:exporter: got next (rank 1069), qsize 0, len(players) = 38
00:26:22.475:DEBUG:exporter: got next (rank 1070), qsize 0, len(players) = 39
00:26:22.486:DEBUG:exporter: got next (rank 1071), qsize 1, len(players) = 40
00:26:22.486:DEBUG:exporter: got next (rank 1072), qsize 0, len(players) = 41
00:26:22.526:DEBUG:exporter: got next (rank 1073), qsize 0, len(players) = 42
00:26:22.534:DEBUG:exporter: got next (rank 1074), qsize 0, len(players) = 43
00:26:22.578:DEBUG:exporter: got next (rank 1075), qsize 1, len(players) = 44
00:26:22.578:DEBUG:exporter: got next (rank 1076), qsize 0, len(players) = 45
00:26:22.673:DEBUG:exporter: got next (rank 1077), qsize 0, len(players) = 46
00:26:22.767:DEBUG:exporter: got next (rank 1078), qsize 0, len(players) = 47
00:26:22.817:DEBUG:exporter: got next (rank 1079), qsize 2, len(players) = 48
00:26:22.818:DEBUG:exporter: got next (rank 1080), qsize 1, len(players) = 49
00:26:22.873:DEBUG:exported 50 documents: (ranks 1031-1080)
00:26:22.873:DEBUG:exporter: got next (rank 1081), qsize 0, len(players) = 0
00:26:22.886:DEBUG:exporter: got next (rank 1082), qsize 1, len(players) = 1
00:26:22.886:DEBUG:exporter: got next (rank 1083), qsize 0, len(players) = 2
00:26:22.921:DEBUG:exporter: got next (rank 1084), qsize 4, len(players) = 3
00:26:22.921:DEBUG:exporter: got next (rank 1085), qsize 3, len(players) = 4
00:26:22.922:DEBUG:exporter: got next (rank 1086), qsize 2, len(players) = 5
00:26:22.922:DEBUG:exporter: got next (rank 1087), qsize 1, len(players) = 6
00:26:22.922:DEBUG:exporter: got next (rank 1088), qsize 0, len(players) = 7
00:26:22.974:DEBUG:exporter: got next (rank 1089), qsize 1, len(players) = 8
00:26:22.974:DEBUG:exporter: got next (rank 1090), qsize 0, len(players) = 9
00:26:23.026:DEBUG:exporter: got next (rank 1091), qsize 1, len(players) = 10
00:26:23.026:DEBUG:exporter: got next (rank 1092), qsize 0, len(players) = 11
00:26:23.124:DEBUG:exporter: got next (rank 1093), qsize 0, len(players) = 12
00:26:23.171:DEBUG:exporter: got next (rank 1094), qsize 0, len(players) = 13
00:26:23.249:DEBUG:exporter: got next (rank 1095), qsize 1, len(players) = 14
00:26:23.250:DEBUG:exporter: got next (rank 1096), qsize 0, len(players) = 15
00:26:23.301:DEBUG:exporter: got next (rank 1097), qsize 1, len(players) = 16
00:26:23.302:DEBUG:exporter: got next (rank 1098), qsize 0, len(players) = 17
00:26:23.346:DEBUG:exporter: got next (rank 1099), qsize 0, len(players) = 18
00:26:23.403:DEBUG:exporter: got next (rank 1100), qsize 5, len(players) = 19
00:26:23.403:DEBUG:exporter: got next (rank 1101), qsize 4, len(players) = 20
00:26:23.403:DEBUG:exporter: got next (rank 1102), qsize 3, len(players) = 21
00:26:23.404:DEBUG:exporter: got next (rank 1103), qsize 2, len(players) = 22
00:26:23.404:DEBUG:exporter: got next (rank 1104), qsize 1, len(players) = 23
00:26:23.404:DEBUG:exporter: got next (rank 1105), qsize 0, len(players) = 24
00:26:23.445:DEBUG:exporter: got next (rank 1106), qsize 0, len(players) = 25
00:26:23.492:DEBUG:exporter: got next (rank 1107), qsize 1, len(players) = 26
00:26:23.493:DEBUG:exporter: got next (rank 1108), qsize 0, len(players) = 27
00:26:23.595:DEBUG:exporter: got next (rank 1109), qsize 0, len(players) = 28
00:26:23.639:DEBUG:exporter: got next (rank 1110), qsize 0, len(players) = 29
00:26:23.696:DEBUG:exporter: got next (rank 1111), qsize 1, len(players) = 30
00:26:23.696:DEBUG:exporter: got next (rank 1112), qsize 0, len(players) = 31
00:26:23.745:DEBUG:exporter: got next (rank 1113), qsize 0, len(players) = 32
00:26:23.798:DEBUG:exporter: got next (rank 1114), qsize 2, len(players) = 33
00:26:23.799:DEBUG:exporter: got next (rank 1115), qsize 1, len(players) = 34
00:26:23.799:DEBUG:exporter: got next (rank 1116), qsize 0, len(players) = 35
00:26:23.849:DEBUG:exporter: got next (rank 1117), qsize 3, len(players) = 36
00:26:23.850:DEBUG:exporter: got next (rank 1118), qsize 2, len(players) = 37
00:26:23.850:DEBUG:exporter: got next (rank 1119), qsize 1, len(players) = 38
00:26:23.850:DEBUG:exporter: got next (rank 1120), qsize 0, len(players) = 39
00:26:23.904:DEBUG:exporter: got next (rank 1121), qsize 1, len(players) = 40
00:26:23.905:DEBUG:exporter: got next (rank 1122), qsize 0, len(players) = 41
00:26:23.944:DEBUG:exporter: got next (rank 1123), qsize 1, len(players) = 42
00:26:23.945:DEBUG:exporter: got next (rank 1124), qsize 0, len(players) = 43
00:26:24.045:DEBUG:exporter: got next (rank 1125), qsize 0, len(players) = 44
00:26:24.092:DEBUG:exporter: got next (rank 1126), qsize 0, len(players) = 45
00:26:24.241:DEBUG:exporter: got next (rank 1127), qsize 2, len(players) = 46
00:26:24.241:DEBUG:exporter: got next (rank 1128), qsize 1, len(players) = 47
00:26:24.242:DEBUG:exporter: got next (rank 1129), qsize 0, len(players) = 48
00:26:24.243:DEBUG:exporter: got next (rank 1130), qsize 2, len(players) = 49
00:26:24.280:DEBUG:exported 50 documents: (ranks 1081-1130)
00:26:24.280:DEBUG:exporter: got next (rank 1131), qsize 1, len(players) = 0
00:26:24.280:DEBUG:exporter: got next (rank 1132), qsize 0, len(players) = 1
00:26:24.290:DEBUG:exporter: got next (rank 1133), qsize 0, len(players) = 2
00:26:24.292:DEBUG:exporter: got next (rank 1134), qsize 0, len(players) = 3
00:26:24.293:DEBUG:exporter: got next (rank 1135), qsize 1, len(players) = 4
00:26:24.293:DEBUG:exporter: got next (rank 1136), qsize 0, len(players) = 5
00:26:24.342:DEBUG:exporter: got next (rank 1137), qsize 1, len(players) = 6
00:26:24.342:DEBUG:exporter: got next (rank 1138), qsize 0, len(players) = 7
00:26:24.392:DEBUG:exporter: got next (rank 1139), qsize 1, len(players) = 8
00:26:24.393:DEBUG:exporter: got next (rank 1140), qsize 0, len(players) = 9
00:26:24.494:DEBUG:exporter: got next (rank 1141), qsize 0, len(players) = 10
00:26:24.602:DEBUG:exporter: got next (rank 1142), qsize 1, len(players) = 11
00:26:24.605:DEBUG:exporter: got next (rank 1143), qsize 1, len(players) = 12
00:26:24.606:DEBUG:exporter: got next (rank 1144), qsize 0, len(players) = 13
00:26:24.651:DEBUG:exporter: got next (rank 1145), qsize 0, len(players) = 14
00:26:24.706:DEBUG:exporter: got next (rank 1146), qsize 6, len(players) = 15
00:26:24.706:DEBUG:exporter: got next (rank 1147), qsize 5, len(players) = 16
00:26:24.707:DEBUG:exporter: got next (rank 1148), qsize 4, len(players) = 17
00:26:24.707:DEBUG:exporter: got next (rank 1149), qsize 3, len(players) = 18
00:26:24.708:DEBUG:exporter: got next (rank 1150), qsize 2, len(players) = 19
00:26:24.709:DEBUG:exporter: got next (rank 1151), qsize 1, len(players) = 20
00:26:24.709:DEBUG:exporter: got next (rank 1152), qsize 0, len(players) = 21
00:26:24.744:DEBUG:exporter: got next (rank 1153), qsize 1, len(players) = 22
00:26:24.745:DEBUG:exporter: got next (rank 1154), qsize 0, len(players) = 23
00:26:24.843:DEBUG:exporter: got next (rank 1155), qsize 1, len(players) = 24
00:26:24.844:DEBUG:exporter: got next (rank 1156), qsize 0, len(players) = 25
00:26:24.943:DEBUG:exporter: got next (rank 1157), qsize 0, len(players) = 26
00:26:24.998:DEBUG:exporter: got next (rank 1158), qsize 1, len(players) = 27
00:26:24.998:DEBUG:exporter: got next (rank 1159), qsize 0, len(players) = 28
00:26:25.045:DEBUG:exporter: got next (rank 1160), qsize 1, len(players) = 29
00:26:25.046:DEBUG:exporter: got next (rank 1161), qsize 0, len(players) = 30
00:26:25.100:DEBUG:exporter: got next (rank 1162), qsize 1, len(players) = 31
00:26:25.101:DEBUG:exporter: got next (rank 1163), qsize 0, len(players) = 32
00:26:25.157:DEBUG:exporter: got next (rank 1164), qsize 3, len(players) = 33
00:26:25.158:DEBUG:exporter: got next (rank 1165), qsize 2, len(players) = 34
00:26:25.158:DEBUG:exporter: got next (rank 1166), qsize 1, len(players) = 35
00:26:25.158:DEBUG:exporter: got next (rank 1167), qsize 0, len(players) = 36
00:26:25.249:DEBUG:exporter: got next (rank 1168), qsize 4, len(players) = 37
00:26:25.250:DEBUG:exporter: got next (rank 1169), qsize 3, len(players) = 38
00:26:25.250:DEBUG:exporter: got next (rank 1170), qsize 2, len(players) = 39
00:26:25.250:DEBUG:exporter: got next (rank 1171), qsize 1, len(players) = 40
00:26:25.251:DEBUG:exporter: got next (rank 1172), qsize 0, len(players) = 41
00:26:25.377:DEBUG:exporter: got next (rank 1173), qsize 0, len(players) = 42
00:26:25.392:DEBUG:exporter: got next (rank 1174), qsize 0, len(players) = 43
00:26:25.448:DEBUG:exporter: got next (rank 1175), qsize 0, len(players) = 44
00:26:25.526:DEBUG:exporter: got next (rank 1176), qsize 1, len(players) = 45
00:26:25.527:DEBUG:exporter: got next (rank 1177), qsize 0, len(players) = 46
00:26:25.587:DEBUG:exporter: got next (rank 1178), qsize 1, len(players) = 47
00:26:25.588:DEBUG:exporter: got next (rank 1179), qsize 0, len(players) = 48
00:26:25.596:DEBUG:exporter: got next (rank 1180), qsize 4, len(players) = 49
00:26:25.633:DEBUG:exported 50 documents: (ranks 1131-1180)
00:26:25.633:DEBUG:exporter: got next (rank 1181), qsize 3, len(players) = 0
00:26:25.633:DEBUG:exporter: got next (rank 1182), qsize 2, len(players) = 1
00:26:25.633:DEBUG:exporter: got next (rank 1183), qsize 1, len(players) = 2
00:26:25.633:DEBUG:exporter: got next (rank 1184), qsize 0, len(players) = 3
00:26:25.649:DEBUG:exporter: got next (rank 1185), qsize 2, len(players) = 4
00:26:25.649:DEBUG:exporter: got next (rank 1186), qsize 1, len(players) = 5
00:26:25.650:DEBUG:exporter: got next (rank 1187), qsize 0, len(players) = 6
00:26:25.703:DEBUG:exporter: got next (rank 1188), qsize 0, len(players) = 7
00:26:25.873:DEBUG:exporter: got next (rank 1189), qsize 1, len(players) = 8
00:26:25.873:DEBUG:exporter: got next (rank 1190), qsize 0, len(players) = 9
00:26:25.935:DEBUG:exporter: got next (rank 1191), qsize 0, len(players) = 10
00:26:25.988:DEBUG:exporter: got next (rank 1192), qsize 3, len(players) = 11
00:26:25.989:DEBUG:exporter: got next (rank 1193), qsize 2, len(players) = 12
00:26:25.989:DEBUG:exporter: got next (rank 1194), qsize 1, len(players) = 13
00:26:25.989:DEBUG:exporter: got next (rank 1195), qsize 0, len(players) = 14
00:26:26.050:DEBUG:exporter: got next (rank 1196), qsize 4, len(players) = 15
00:26:26.051:DEBUG:exporter: got next (rank 1197), qsize 3, len(players) = 16
00:26:26.051:DEBUG:exporter: got next (rank 1198), qsize 2, len(players) = 17
00:26:26.051:DEBUG:exporter: got next (rank 1199), qsize 1, len(players) = 18
00:26:26.052:DEBUG:exporter: got next (rank 1200), qsize 0, len(players) = 19
00:26:26.095:DEBUG:exporter: got next (rank 1201), qsize 1, len(players) = 20
00:26:26.095:DEBUG:exporter: got next (rank 1202), qsize 0, len(players) = 21
00:26:26.233:DEBUG:exporter: got next (rank 1203), qsize 1, len(players) = 22
00:26:26.234:DEBUG:exporter: got next (rank 1204), qsize 0, len(players) = 23
00:26:26.339:DEBUG:exporter: got next (rank 1205), qsize 1, len(players) = 24
00:26:26.339:DEBUG:exporter: got next (rank 1206), qsize 0, len(players) = 25
00:26:26.384:DEBUG:exporter: got next (rank 1207), qsize 0, len(players) = 26
00:26:26.450:DEBUG:exporter: got next (rank 1208), qsize 3, len(players) = 27
00:26:26.450:DEBUG:exporter: got next (rank 1209), qsize 2, len(players) = 28
00:26:26.451:DEBUG:exporter: got next (rank 1210), qsize 1, len(players) = 29
00:26:26.451:DEBUG:exporter: got next (rank 1211), qsize 0, len(players) = 30
00:26:26.498:DEBUG:exporter: got next (rank 1212), qsize 1, len(players) = 31
00:26:26.499:DEBUG:exporter: got next (rank 1213), qsize 0, len(players) = 32
00:26:26.537:DEBUG:exporter: got next (rank 1214), qsize 0, len(players) = 33
00:26:26.689:DEBUG:exporter: got next (rank 1215), qsize 5, len(players) = 34
00:26:26.690:DEBUG:exporter: got next (rank 1216), qsize 4, len(players) = 35
00:26:26.690:DEBUG:exporter: got next (rank 1217), qsize 3, len(players) = 36
00:26:26.691:DEBUG:exporter: got next (rank 1218), qsize 2, len(players) = 37
00:26:26.691:DEBUG:exporter: got next (rank 1219), qsize 1, len(players) = 38
00:26:26.692:DEBUG:exporter: got next (rank 1220), qsize 0, len(players) = 39
00:26:26.738:DEBUG:exporter: got next (rank 1221), qsize 0, len(players) = 40
00:26:26.793:DEBUG:exporter: got next (rank 1222), qsize 0, len(players) = 41
00:26:26.834:DEBUG:exporter: got next (rank 1223), qsize 0, len(players) = 42
00:26:26.888:DEBUG:exporter: got next (rank 1224), qsize 3, len(players) = 43
00:26:26.888:DEBUG:exporter: got next (rank 1225), qsize 2, len(players) = 44
00:26:26.888:DEBUG:exporter: got next (rank 1226), qsize 1, len(players) = 45
00:26:26.888:DEBUG:exporter: got next (rank 1227), qsize 0, len(players) = 46
00:26:26.939:DEBUG:exporter: got next (rank 1228), qsize 1, len(players) = 47
00:26:26.939:DEBUG:exporter: got next (rank 1229), qsize 0, len(players) = 48
00:26:26.990:DEBUG:exporter: got next (rank 1230), qsize 0, len(players) = 49
00:26:27.057:DEBUG:exported 50 documents: (ranks 1181-1230)
00:26:27.057:DEBUG:exporter: got next (rank 1231), qsize 0, len(players) = 0
00:26:27.132:DEBUG:exporter: got next (rank 1232), qsize 1, len(players) = 1
00:26:27.132:DEBUG:exporter: got next (rank 1233), qsize 0, len(players) = 2
00:26:27.138:DEBUG:exporter: got next (rank 1234), qsize 2, len(players) = 3
00:26:27.138:DEBUG:exporter: got next (rank 1235), qsize 1, len(players) = 4
00:26:27.138:DEBUG:exporter: got next (rank 1236), qsize 0, len(players) = 5
00:26:27.185:DEBUG:exporter: got next (rank 1237), qsize 0, len(players) = 6
00:26:27.233:DEBUG:exporter: got next (rank 1238), qsize 0, len(players) = 7
00:26:27.285:DEBUG:exporter: got next (rank 1239), qsize 0, len(players) = 8
00:26:27.337:DEBUG:exporter: got next (rank 1240), qsize 2, len(players) = 9
00:26:27.338:DEBUG:exporter: got next (rank 1241), qsize 1, len(players) = 10
00:26:27.338:DEBUG:exporter: got next (rank 1242), qsize 0, len(players) = 11
00:26:27.387:DEBUG:exporter: got next (rank 1243), qsize 2, len(players) = 12
00:26:27.387:DEBUG:exporter: got next (rank 1244), qsize 1, len(players) = 13
00:26:27.387:DEBUG:exporter: got next (rank 1245), qsize 0, len(players) = 14
00:26:27.439:DEBUG:exporter: got next (rank 1246), qsize 0, len(players) = 15
00:26:27.485:DEBUG:exporter: got next (rank 1247), qsize 0, len(players) = 16
00:26:27.533:DEBUG:exporter: got next (rank 1248), qsize 0, len(players) = 17
00:26:27.586:DEBUG:exporter: got next (rank 1249), qsize 2, len(players) = 18
00:26:27.586:DEBUG:exporter: got next (rank 1250), qsize 1, len(players) = 19
00:26:27.586:DEBUG:exporter: got next (rank 1251), qsize 0, len(players) = 20
00:26:27.591:DEBUG:exporter: got next (rank 1252), qsize 0, len(players) = 21
00:26:27.641:DEBUG:exporter: got next (rank 1253), qsize 0, len(players) = 22
00:26:27.728:DEBUG:exporter: got next (rank 1254), qsize 0, len(players) = 23
00:26:27.734:DEBUG:exporter: got next (rank 1255), qsize 1, len(players) = 24
00:26:27.735:DEBUG:exporter: got next (rank 1256), qsize 0, len(players) = 25
00:26:27.783:DEBUG:exporter: got next (rank 1257), qsize 1, len(players) = 26
00:26:27.783:DEBUG:exporter: got next (rank 1258), qsize 0, len(players) = 27
00:26:27.880:DEBUG:exporter: got next (rank 1259), qsize 3, len(players) = 28
00:26:27.880:DEBUG:exporter: got next (rank 1260), qsize 2, len(players) = 29
00:26:27.880:DEBUG:exporter: got next (rank 1261), qsize 1, len(players) = 30
00:26:27.880:DEBUG:exporter: got next (rank 1262), qsize 0, len(players) = 31
00:26:27.933:DEBUG:exporter: got next (rank 1263), qsize 0, len(players) = 32
00:26:27.984:DEBUG:exporter: got next (rank 1264), qsize 0, len(players) = 33
00:26:28.034:DEBUG:exporter: got next (rank 1265), qsize 3, len(players) = 34
00:26:28.034:DEBUG:exporter: got next (rank 1266), qsize 2, len(players) = 35
00:26:28.035:DEBUG:exporter: got next (rank 1267), qsize 1, len(players) = 36
00:26:28.035:DEBUG:exporter: got next (rank 1268), qsize 0, len(players) = 37
00:26:28.086:DEBUG:exporter: got next (rank 1269), qsize 0, len(players) = 38
00:26:28.184:DEBUG:exporter: got next (rank 1270), qsize 2, len(players) = 39
00:26:28.184:DEBUG:exporter: got next (rank 1271), qsize 1, len(players) = 40
00:26:28.185:DEBUG:exporter: got next (rank 1272), qsize 0, len(players) = 41
00:26:28.235:DEBUG:exporter: got next (rank 1273), qsize 2, len(players) = 42
00:26:28.236:DEBUG:exporter: got next (rank 1274), qsize 1, len(players) = 43
00:26:28.236:DEBUG:exporter: got next (rank 1275), qsize 0, len(players) = 44
00:26:28.240:DEBUG:exporter: got next (rank 1276), qsize 0, len(players) = 45
00:26:28.357:DEBUG:exporter: got next (rank 1277), qsize 1, len(players) = 46
00:26:28.357:DEBUG:exporter: got next (rank 1278), qsize 0, len(players) = 47
00:26:28.383:DEBUG:exporter: got next (rank 1279), qsize 0, len(players) = 48
00:26:28.436:DEBUG:exporter: got next (rank 1280), qsize 1, len(players) = 49
00:26:28.480:DEBUG:exported 50 documents: (ranks 1231-1280)
00:26:28.481:DEBUG:exporter: got next (rank 1281), qsize 0, len(players) = 0
00:26:28.487:DEBUG:exporter: got next (rank 1282), qsize 2, len(players) = 1
00:26:28.487:DEBUG:exporter: got next (rank 1283), qsize 1, len(players) = 2
00:26:28.487:DEBUG:exporter: got next (rank 1284), qsize 0, len(players) = 3
00:26:28.545:DEBUG:exporter: got next (rank 1285), qsize 0, len(players) = 4
00:26:28.642:DEBUG:exporter: got next (rank 1286), qsize 2, len(players) = 5
00:26:28.642:DEBUG:exporter: got next (rank 1287), qsize 1, len(players) = 6
00:26:28.642:DEBUG:exporter: got next (rank 1288), qsize 0, len(players) = 7
00:26:28.688:DEBUG:exporter: got next (rank 1289), qsize 3, len(players) = 8
00:26:28.688:DEBUG:exporter: got next (rank 1290), qsize 2, len(players) = 9
00:26:28.688:DEBUG:exporter: got next (rank 1291), qsize 1, len(players) = 10
00:26:28.689:DEBUG:exporter: got next (rank 1292), qsize 0, len(players) = 11
00:26:28.788:DEBUG:exporter: got next (rank 1293), qsize 0, len(players) = 12
00:26:28.841:DEBUG:exporter: got next (rank 1294), qsize 1, len(players) = 13
00:26:28.841:DEBUG:exporter: got next (rank 1295), qsize 0, len(players) = 14
00:26:28.887:DEBUG:exporter: got next (rank 1296), qsize 1, len(players) = 15
00:26:28.887:DEBUG:exporter: got next (rank 1297), qsize 0, len(players) = 16
00:26:28.944:DEBUG:exporter: got next (rank 1298), qsize 2, len(players) = 17
00:26:28.945:DEBUG:exporter: got next (rank 1299), qsize 1, len(players) = 18
00:26:28.945:DEBUG:exporter: got next (rank 1300), qsize 0, len(players) = 19
00:26:28.991:DEBUG:exporter: got next (rank 1301), qsize 0, len(players) = 20
00:26:29.265:DEBUG:exporter: got next (rank 1302), qsize 0, len(players) = 21
00:26:29.267:DEBUG:exporter: got next (rank 1303), qsize 1, len(players) = 22
00:26:29.267:DEBUG:exporter: got next (rank 1304), qsize 0, len(players) = 23
00:26:29.291:DEBUG:exporter: got next (rank 1305), qsize 0, len(players) = 24
00:26:29.296:DEBUG:exporter: got next (rank 1306), qsize 2, len(players) = 25
00:26:29.296:DEBUG:exporter: got next (rank 1307), qsize 1, len(players) = 26
00:26:29.296:DEBUG:exporter: got next (rank 1308), qsize 0, len(players) = 27
00:26:29.389:DEBUG:exporter: got next (rank 1309), qsize 0, len(players) = 28
00:26:29.394:DEBUG:exporter: got next (rank 1310), qsize 4, len(players) = 29
00:26:29.395:DEBUG:exporter: got next (rank 1311), qsize 5, len(players) = 30
00:26:29.395:DEBUG:exporter: got next (rank 1312), qsize 4, len(players) = 31
00:26:29.395:DEBUG:exporter: got next (rank 1313), qsize 3, len(players) = 32
00:26:29.395:DEBUG:exporter: got next (rank 1314), qsize 2, len(players) = 33
00:26:29.395:DEBUG:exporter: got next (rank 1315), qsize 1, len(players) = 34
00:26:29.396:DEBUG:exporter: got next (rank 1316), qsize 0, len(players) = 35
00:26:29.437:DEBUG:exporter: got next (rank 1317), qsize 0, len(players) = 36
00:26:29.717:DEBUG:exported 37 documents: (ranks 1281-1317)
00:26:29.717:DEBUG:exporter: got next (rank 1318), qsize 0, len(players) = 0
00:26:29.738:DEBUG:exporter: got next (rank 1319), qsize 1, len(players) = 1
00:26:29.738:DEBUG:exporter: got next (rank 1320), qsize 0, len(players) = 2
00:26:29.745:DEBUG:exporter: got next (rank 1321), qsize 3, len(players) = 3
00:26:29.745:DEBUG:exporter: got next (rank 1322), qsize 2, len(players) = 4
00:26:29.745:DEBUG:exporter: got next (rank 1323), qsize 1, len(players) = 5
00:26:29.745:DEBUG:exporter: got next (rank 1324), qsize 0, len(players) = 6
00:26:29.789:DEBUG:exporter: got next (rank 1325), qsize 1, len(players) = 7
00:26:29.789:DEBUG:exporter: got next (rank 1326), qsize 0, len(players) = 8
00:26:29.846:DEBUG:exporter: got next (rank 1327), qsize 1, len(players) = 9
00:26:29.846:DEBUG:exporter: got next (rank 1328), qsize 0, len(players) = 10
00:26:29.990:DEBUG:exporter: got next (rank 1329), qsize 4, len(players) = 11
00:26:29.990:DEBUG:exporter: got next (rank 1330), qsize 3, len(players) = 12
00:26:29.990:DEBUG:exporter: got next (rank 1331), qsize 2, len(players) = 13
00:26:29.991:DEBUG:exporter: got next (rank 1332), qsize 1, len(players) = 14
00:26:29.991:DEBUG:exporter: got next (rank 1333), qsize 0, len(players) = 15
00:26:30.138:DEBUG:exporter: got next (rank 1334), qsize 1, len(players) = 16
00:26:30.138:DEBUG:exporter: got next (rank 1335), qsize 0, len(players) = 17
00:26:30.192:DEBUG:exporter: got next (rank 1336), qsize 2, len(players) = 18
00:26:30.193:DEBUG:exporter: got next (rank 1337), qsize 4, len(players) = 19
00:26:30.193:DEBUG:exporter: got next (rank 1338), qsize 3, len(players) = 20
00:26:30.193:DEBUG:exporter: got next (rank 1339), qsize 2, len(players) = 21
00:26:30.193:DEBUG:exporter: got next (rank 1340), qsize 1, len(players) = 22
00:26:30.193:DEBUG:exporter: got next (rank 1341), qsize 0, len(players) = 23
00:26:30.241:DEBUG:exporter: got next (rank 1342), qsize 1, len(players) = 24
00:26:30.241:DEBUG:exporter: got next (rank 1343), qsize 0, len(players) = 25
00:26:30.296:DEBUG:exporter: got next (rank 1344), qsize 0, len(players) = 26
00:26:30.392:DEBUG:exporter: got next (rank 1345), qsize 0, len(players) = 27
00:26:30.442:DEBUG:exporter: got next (rank 1346), qsize 3, len(players) = 28
00:26:30.443:DEBUG:exporter: got next (rank 1347), qsize 2, len(players) = 29
00:26:30.443:DEBUG:exporter: got next (rank 1348), qsize 1, len(players) = 30
00:26:30.443:DEBUG:exporter: got next (rank 1349), qsize 0, len(players) = 31
00:26:30.540:DEBUG:exporter: got next (rank 1350), qsize 0, len(players) = 32
00:26:30.596:DEBUG:exporter: got next (rank 1351), qsize 1, len(players) = 33
00:26:30.597:DEBUG:exporter: got next (rank 1352), qsize 0, len(players) = 34
00:26:30.645:DEBUG:exporter: got next (rank 1353), qsize 1, len(players) = 35
00:26:30.645:DEBUG:exporter: got next (rank 1354), qsize 0, len(players) = 36
00:26:30.648:DEBUG:exporter: got next (rank 1355), qsize 3, len(players) = 37
00:26:30.648:DEBUG:exporter: got next (rank 1356), qsize 2, len(players) = 38
00:26:30.648:DEBUG:exporter: got next (rank 1357), qsize 1, len(players) = 39
00:26:30.648:DEBUG:exporter: got next (rank 1358), qsize 0, len(players) = 40
00:26:30.694:DEBUG:exporter: got next (rank 1359), qsize 0, len(players) = 41
00:26:30.694:DEBUG:exporter: got next (rank 1360), qsize 0, len(players) = 42
00:26:30.795:DEBUG:exporter: got next (rank 1361), qsize 0, len(players) = 43
00:26:30.845:DEBUG:exporter: got next (rank 1362), qsize 0, len(players) = 44
00:26:30.945:DEBUG:exporter: got next (rank 1363), qsize 2, len(players) = 45
00:26:30.945:DEBUG:exporter: got next (rank 1364), qsize 1, len(players) = 46
00:26:30.945:DEBUG:exporter: got next (rank 1365), qsize 0, len(players) = 47
